id;text;HS;TR;AG
23159;@cesarcstt JAJAJAJ CALLATE ALV NO ME HABLE NADIE PUTA VERGA GADAMADRE ALV ALV ALV;0;0;0
21067;@xxxAirol @HealP_ @xxxeyeless Cllate puta perra despus quieres que nosea mamn contigo puta perra deja de creerte gringa si naciste en la CDMX deseguro;1;1;1
24611;@martinezludu No lo necesitas porque los hombres (no todos) no sufren de la opresin y acoso que reciben las mujeres mi vida;0;0;0
24387;Cupich visita un albergue de menores separados de sus padres por la orden Trump https://t.co/ic1TYMhpIs;0;0;0
22382;@SilvanaGiudici @PatoBullrich CALLATE GORDA PUTA CONCHA SUCIA MAL TEIDA;1;1;1
24957;miespana1 puta. zorra. guarra. falsa. hijueputa. feo. nazi. putn. furcia. imbcil. zopenco. gilipollas. subnormal.;1;1;1
21837;Cuento las horas para ver a mi mam y a mi gero.;0;0;0
23408;La deriva del PP en el tema de la inmigracin es muy preocupante https://t.co/eoY5acCtJC;0;0;0
24149;@JuliBarbeira @LaluLavalle Cllate q Te despertamos de la mejor manera puta;1;1;1
21947;Basta de victimizar a Cacho porque es de otra poca!!!! Acoso y violacin es lo mismo ahora y en 1970.;0;0;0
22126;En 1808 4 tipos fueron puteados por delitos que no haban cometido No tardaron en echarse al monte Hoy buscados por Migueletes y Gabachos sobreviven como bandoleros en Sierra de Ronda Si tiene Ud. algn problema y si los encuentra quiz pueda contratarlos #ElEquipoB #FrikismoWeno https://t.co/hBS1w2A7WR;0;0;0
24942;Casi llor en esta parte del captulo. Fue perra pero no mereca tanto. https://t.co/A9aaecTVpx;1;1;1
21918;Estoy mas flaca creo q me kiero;0;0;0
23230;[3/1 03:47] Aa Brii: Boluda mira vos [3/1 03:48] Aa Brii: Sos re zorra y casi no t nombran Lo bueno de hacer las cosas callada;1;1;1
20295;@Victor_EstradaG seor presidente me robaron los tapones de mi auto. A las afueras de suburbano de lechera.  Llegu entre 9:30 pm y haba combis y el indocumentado de labios prominentes. El cual ya he visto como roba autopartes y las patrullas no hacen nada. Hoy me toc a m;1;1;0
21238;#PorSiempre en mi corazn @violeta_rumbo Baja del cielo a abrazarme gera DEP https://t.co/NigMtpEXPy;0;0;0
21123;@HeraldOfNight En tu culo. Es mi polla.;0;0;0
22841;@Barbijaputa bloquea a usuarios que le llaman PUTA. l puede llamar puta a su madre pero nadie puede llamarle puta a l. https://t.co/GK5924mOnz;0;0;0
21347;@julietamarien_ Jajaja callate que vos tampoco te quedas atras zorra;1;1;1
22355;@matarataspls Como t eres enorme una grande la puta ama joder dios;0;0;0
21730;Definitivamente tu eres una perra  https://t.co/KKoYbYASQJ;1;1;1
20963;#RacismoEs  que los tres Garca anduvieran detrs de la gera y que ella se quedara con el ms gero de los 3 https://t.co/1mzNmsVfYB;1;0;0
21082;"""""En estas noticias siempre me voy a leer el final.  S. Ah donde pone eso de: """"""""...un individuo de origen MAGREB...""""""""  Y si no lo encuentro entonces s que era SUBSAHARIANO.  #inmigracin #InmigrantesNO #inmigrantes  #africanos  https://t.co/damfo31UhG""""";1;0;1
22224;-NO compres a los manteros. -NO pagan impuestos. -SE acercan de forma intimidatoria. -PUEDEN llegar a ser muy violentos. -DESTRUYEN nuestros comercios. -VENDEN productos de mala calidad. -ESTN indocumentados en gran parte. -LA deportacin es la nica salida.;1;0;1
22183;"Nunca confes en el gordito gero orejon &gt;:(";1;1;1
21014;Fav si te vienes a dormir conmigo y te pego una patada en la cara al despertarnos por la maana.;0;0;0
21231;@Hxrry_again CLLATE PERRA;1;1;1
24801;@machismocalleje @Nyra_Freedom Llevaba mucho escote la zorra esa :v;1;1;1
23201;En #MachuPichu chocan trenes  https://t.co/RP4f1DMtNS;0;0;0
21961;Ana War ya puede inventarse la letra y llamarme hijo de puta que la voy a adorar igual #OTDirecto14D;0;0;0
23724;Quintana ha explotado como una cucaracha. Que se jodan los sudacas Menuda mentira de to #TDF2018;1;0;1
22238;@Camilamelillan callate zorra me amas;1;1;1
21616;Agentes de la Patrulla Fronteriza de USA detuvo a un grupo de 95 inmigrantes #indocumentados en el desierto del suroeste de #Arizona.   #BuildTheWall https://t.co/8Z2f4PFWPM;0;0;0
20225;El acoso sexual empieza a destaparse en la industria musical: poderoso magnate acusado de violacin por varias ... https://t.co/g8ZpzWEWeS;0;0;0
21411;Lo de los bolardos obstaculizando las entradas del zoco rabe ao tras ao es de traca... Como para tener que salir corriendo!!! O con silla!!! @vitoriagasteiz https://t.co/1qlkvETBgp;0;0;0
20952;@NicolasMaduro Callate la jeta perra que de este ao no pasas;0;0;0
23796;@salvameoficial Cllate ya Puta Beln ostia Tia das asco siempre berreando;1;1;1
22103;@el_dinamo Callate viejo culiao. Hijo de puta. Las mil perras q te parieron....complice de asesinatos y torturas a compatriotas. Muerete de una vez.....maldito.;0;0;0
23483;#Danzas: Contempornea -  Afro - Flamenco - rabes - Folclore - Salsa - Popular  - Gimnasia Rtmica - Circo (Nios)  Tango Sensorial https://t.co/oGPD1DnQ9N;0;0;0
21586;@Mzavalagc Oiga y todas las victimas de acoso y violacion consecuencia de la espiral de violencia desatada por @FelipeCalderon para desviar la atencin del fraude de 2006? Esas que no tienen voz por no ser figura pblica usted ahora s las va a represen;0;0;0
20230;Joder Nagore cllate de una puta vez pesada de los cojones ay dios la odio por qu tan tonta diooos espero que no me denuncie y vaya a la crcel por esto Nagore vete a llorar al Deluxe por tu nariz #myhyv;0;0;0
21268;#MeToo Escndalos de acoso sexual y el riesgo de banalizar la violacin https://t.co/GJKFEFa4Tn va @HiloDirecto;0;0;0
20590;@OliviaGolosa @AraCojelona pues abre grande el ocico perra que te la voy a meter y me vendre en tu cara de zorra pendeja sin dignidad;1;1;1
24981;Lo nuestro nunca iba a funcionar porque tu eres un pendejo hostigoso y yo una maldita perra sin corazn.;0;0;0
23900;Cuatro mujeres sealan a Paul Haggis como culpable en casos de acoso sexual y violacin https://t.co/yM2auMrrSr https://t.co/L9i0r96uUF;0;0;0
21233;medio q si le decs CRUSH al q te gusta te re mereces q no te bola nunca en tu puta vida decile ese q quiero q me rompa el orto el wacho lindo no se la cosa sana;0;0;0
20693;@KarenLoveNow Qu buenos vdeos! Eso y ms te mereces por puta y caliente. Todava te falt uno ms en la boca.;1;1;1
20501;@AnaDargallo @imma0142 @Hermo46572739 @M_BrokenLeg @omnium @PPopular Tu eres lo peor de la escoria que anda suelta;0;0;0
20076;Calmados no se amontonen!!!pinches nacos frijoleros pikense el culo  https://t.co/tn7lEhUzsE;1;0;1
21910;Hay muchos votantes de Cambiemos q de chicos parece q no les ensearon q ser hijos de puta esta mal https://t.co/mrJEAFymx1;0;0;0
21685;K pesao eres hostia puta no ves la hora k esssss???? Callateeee laputa bocaaaaa;0;0;0
21483;me estresa que me hablen mientras escucho msica CALLATE LA PUTA MADRE CALLATE NO ME HABLES MAS;0;0;0
22368;@jonnycasals SON UNOS HIJOS DE PUTA SARAH SE MERECA SER UNA ARQUITECTA :(;0;0;0
22194;@tresaaad Te lo mereces perra asquerosa;1;1;1
20008;@Zurine3 Cunto hijo de puta sobra en el mundo...;0;0;0
23074;Xdios odio a estos arabes q se extingan;1;0;1
24479;@Lucas_Castel Te amo la puta madre. Te mereces todo esto;0;0;0
24815;@javosss @elcolombiano @JuanManSantos Mas asesino eres tu y tu perra madre malparido no mereces seguir viviendo en este pas hdp se ve q apoyas asesinos y eres cmplice de crimines no sirves para un culo;0;0;0
22097;@forestal_1967 Callate facho #PSLP acosador y la conchetumare si no que q tir tu dm de acoso 'hombre felizmente casado' bloqueame te conviene viejo culiao;0;0;0
21600;LA PUTA MADRE POR QUE T ERES MAJA Y LA MIERDA DE TU PERSONAJE NO ME TIENES HARTO https://t.co/Kn3gGE25gJ;0;0;0
21315;@vikidonda Cllate negra de mierda. Tu jefe poltico se cago en el los jubilados cuando fue jefe de gabinete. Flor de hija de puta Sos;1;1;1
23287;no quiero ponerme a estudiar arabe pero es mi ultimo dia sola y no he terminado ni el primer libro;0;0;0
24546;@hezmick @pegaso6038 Zorra tu eres el dolor y se Le va a poner remedio no te preocupes;1;1;1
24560;Extrao las donas que vendan los rabes en mi universidad;0;0;0
24259;Cerrojazo informativo. La @policia nos prohibe grabar la llegada de un centenar de inmigrantes de dos pateras en #Almera @AP_APAlmeria @CSurNoticias @interiorgob @subdegobalmeria @DGobAndalucia @GobiernoEspanol https://t.co/hOqRl7NRvA;0;0;0
22233;@RodrigoReveco Cllate zorra;1;1;1
21115;I added a video to a @YouTube playlist https://t.co/EZRcKWt0oh PIO LA DITINGANCIA discute con un inmigrante Mexicano y lo manda a;0;0;0
20082;Comemela XDDD y la cara tambin!!   No nos pasemos  https://t.co/t3o5yHY0zb;1;1;1
21640;@ever_ferreyra Jajajaja callate perra incada;1;1;1
23811;QUE SE QUEDEN EL DINERO Y LOS INMIGRANTES ILEGALES - La UE concede 3 millones extra a Espaa para atender la llegada de inmigrantes https://t.co/FJacZG4Qqk va @Elperiodico;1;0;1
23504;@edufeiok Las mujeres son dueas de su cuerpo mas alla de lo que vos y tu puta iglesia catolica piense edu;0;0;0
21590;@120_0823 @PerroMariguano_ T eres la ms pendeja y espantosa sirvienta provinciana.;1;1;1
22178;Y el sapoconcho salvado. Que puta mierda. Para mi se lo merecia mas Miriam #OTGala9 Gracias al de las gafitas verdes se acaban mas chorradas;0;0;0
22271;Manda a casa el libro y a los refugiados... 2x1 https://t.co/MyqVT7kT8m;1;0;1
24863;@atahirAraque @indianajoness07 @carlosmoreno1 Ah tu eres la puta barata del vestido rojo? Ven para que te pongan presa aqui por estar hechandole vaina al gobierno https://t.co/pl4qpvVfAu;1;1;1
23677;Las mujeres son libres de vestirse como se les de la puta gana. https://t.co/ekqJuPDuYa;0;0;0
21865;Y CHILEEE??? CUNDO VISITAN A LOS SUDACAS  https://t.co/OP6Tbw2mBk;0;0;0
20758;LA PUTA MADRE LO Q HABA LLORADO XQ ENCIMA LO RE AMABA A RAMA SE MERECA EL MUNDO https://t.co/zXG0vg0VgD;0;0;0
24575;Y si dejas de alimentar la cultura de la violacin y el acoso mejor? Uno viste la hue que se le antoje https://t.co/77QrEgbIzF;0;0;0
20032;@elultimopeter Tu eres demasiado perra;1;1;1
21318;El master de Casado no ha sido gratis. Lo van a pagar los inmigrantes. https://t.co/qkL0KCJDIQ;0;0;0
20057;Inmigrantes intentan fugarse de Ceuta escondidos en un ferry https://t.co/PzsYXikVuh va;0;0;0
22067;@lusiluu24 @SurgicalGolem @muriRooster Callate perra mira la foto de perfil que tienes tu quieres que te cojan y te olvidas de el;1;1;1
21032;Ains... ya no queda buen machismo como el de antes...;0;0;0
24751;INCLUYE VDEO  INMIGRACION  Jos Ignacio Landaluce pide cabeza e implicacin europea https://t.co/FE6KkHIVbR https://t.co/5dM24Gkgik;0;0;0
21773;Rezo para que tengas un fin de semana INCREBLE y lleno de bendiciones  . . . . . . . . #ABOGADO #immigration #immigrants #inmigrantes #inmigracion #inmigracin #jorgerivera #abogadodeinmigracion #casosdeinmigracin #indocumentados #daca #t https://t.co/jlD1buPlDh https://t.co/rMGiiLyG3J;0;0;0
23537;@nicolastomas El puta Catalua me sale del corazn. El puta Espaa me lo ensearon en el colegio.;0;0;0
23648;@alejandrapl12 @manuelzr Perra muerta de hambre vos cllate ese ladro de juanrobando no es el presidente de honduras;1;1;1
21049;@daleonardi Vos callate zorra!!!! Jajaja;1;1;1
23271;estos arabes d mierda ahre https://t.co/z2U6x9sAd7;1;0;1
23827;@FilmusDaniel Represin? Hijo de mil puta! Mereces que te caguen de un piedrazo los negros de mierda y sientas en carne propia!!;0;0;0
20468;mi mama esta escuchando el nuevo tema de ecko jajajaj esta en modo arabe la loca;0;0;0
21506;8 de la maana y Gus escuchando Arabe jajaja manija desde temprano;0;0;0
22702;Sos una malparida no mereces ser feliz puta puta puta;1;1;1
24889;QU QUERS CON ESTOS NEGROS FRANCHUTES ?  https://t.co/uFCA3YSENd;1;0;0
20297;Un Guardia Civil asumir el mando nico de la inmigracin https://t.co/M1BLupdV38;0;0;0
23244;@SenoraletiLeti @pollaprecoz1 Callate y aprieta esas naglotas tuyas perra blanca~;1;1;1
21219;@MohikanoLoco @JustTonight_97 S mi putita. Llmame guarra MUERDEME LOS PEZONES ayyyys ve a buscar al nio al cole.;1;1;1
22835;@abc_es Hijos de puta! Que en la tierra vive ms gente! Ensearnos la polla y quin encule con ms dolor al otro gana. Y el que ms gana... El resto del mundo! Anormales!;0;0;0
22591;@giiiiiiil99 @maria94betis Si mi novia es sevillista es una puta mas eso ha cantado;1;1;1
21101;@AlanGarciaPeru DIRAS AHORA Q ES UNA PATRAA Q TU ERES UN DIOS Q ERES INCORRUTIBLE CPNCHA DE TU PUTA MADRE LADRON PRESO TU KEIIKO Y PPK https://t.co/MQOqxNqktp;0;0;0
23384;@Ainsuca @Camilochaparro_ @DanielSamperO El mejor y la mejor amigo o amiga del hombreo la mujer es el perro o la perra;0;0;0
23492;Me mama que me digan gera jaja gracs la vdd suben mi nimo;0;0;0
23984;Podis pagar impuestos y no ser inmigrantes ilegales y ya si eso dejad de intentar apalizar a turistas y policas. Despus de integraros.... Entonces si podis sindicaros https://t.co/2N9WEeb0fa;1;0;1
20250;"""""Uno de los refugiados del Aquarius: """"""""Me obligaron a violar a menores y animales durante meses"""""""" (Al final los ms racistas y esclavistas son otros africanos. Por eso hay que solucionar el problema un situ. Si no las mafias ganan)  https://t.co/IQLcfBOY7m va @elmundoes""""";1;0;1
24536;Eres una perra que no merece a sus amigos  Quieres ser mi amigo/a? Tal vez a ti s te merezca. https://t.co/NjEcj00Z9a;1;1;1
23863;La conmovedora historia de los nios de combatientes de Estado Islmico varados en un orfanato de Libia https://t.co/wwV32NvFlB Emiratos rabes Unidos (EAU) bombardea a Libia https://t.co/BYKO9uQ1Y9;0;0;0
21885;@psychodelay Dice Andres que te calles maldita perra;1;1;1
24488;Un indocumentado...habla y habla y no para y acaba hablando su ignorancia.Empezamos bien. https://t.co/SMRsqjtEBT;1;0;0
20360;@UCS_CDMX @777jcd @ecoParq @Peaton_No La escoria de la ciudad son los puestos ya no son ambulantes ya estan fijos los imbciles.;0;0;0
22220;Todos mis compaeros mandando fotos de las ensaladas y comidas saludables que estn cenando y yo mando de las empanadas rabes que clav  ni para eso sirvo jajajajajajsjsjaj;0;0;0
21912;@javi_nolasquez Haha ay cllate si aqu el que es la perra sexual de los profes eres t! Y 20 pero en la cola ojete !;1;1;1
21343;Y muchas de esas Miles de violaciones son de parte de tus queridos refugiados. Por cierto estafador ponte a trabajar como las personas https://t.co/bgiV5GdMv5;1;0;1
21180;@ninya_repolIo Nos vas a ensear la polla???;0;0;0
20347;@DIOSAYT @unaineira_04 @A_S_B_L_A_C_K Cllate perra;1;1;1
20560;@verobecker Por la violacion de la democracia en Centro y Sur Amrica. .. donde la escoria de izquierda quiere imponer su fracaso.;0;0;0
24900;@JoseAMeadeK Cllate puta rata despintada https://t.co/auuNAyuPbx;0;0;0
21149;@BlueeVeins que te calles la puta boca hombre (hecho con el teclado ese que va a voz sabes no se como se llama pero ese);0;0;0
22055;Esto de ser Mexicano indocumentado no es divertido;0;0;0
21880;Callate zorra de Piera https://t.co/66Z764I6Jw;1;1;1
23545;t callate mamaguebo que eres rolo e' puta;1;1;1
24937;@Calvincandie69 Tanta berga q traen en el carrete y se espantan x el semen en la cara de la nia.. hijos de perra..;0;0;0
22084;Arabe la va a re romper este verano;0;0;0
24871;@anaisbernal Es un completo imbcil al que le siguen muchos como l que tratan por todos los medios de tergiversar una realidad que no les conviene.;0;0;0
24267;En el hormiguero estn enseando los filtros de snapchat como si fueran una novedad. Qu puta pena.;0;0;0
22411;Me parece perfecto haberme comido 13 empanadas arabes;0;0;0
20023;Pd a ver si cierran de una puta vez Tv3 que no s todava qu servicio pblico ofrece para que merezca dinero de nuestros impuestos o solo hace dao que roben unos?;0;0;0
24632;Ahora si!!! Hoy empieza la lucha!! Esto es cosa de hombres!!;0;0;0
21062;Los 5 minutos d gloria de una asociacin gracias a #TVE. 2 ediciones del #telediario ofrecieron amplia cobertura a la #denuncia contra los #inmigrantes del salto de la #valla de #Ceuta interpuesta x una asociacin fantasma con conexiones #ultraderechistas https://t.co/kTrPg40rH2;0;0;0
21272;De ella me quedo el gusto por la msica rabe;0;0;0
20005;Me estoy comiendo la picada rabe ms rica de mi vida;0;0;0
20620;ESTOS NEGRATAS ASQUEROSOS Y NO PASA NADA ANDA QUE SI LO HACE UN BLANQUITO LAS  FEMI NACIS SE LOS COMEN https://t.co/Ed280bVd9E;1;0;1
22912;@CarolinaTvSLP Cllate perra! Y agachate;1;1;1
21842;I liked a @YouTube video https://t.co/o8QbxUqOwD Una estudiante SUECA detiene un avin e impide la deportacin de un INMIGRANTE;0;0;0
24513;Voy a ensearle a esta perra como se trata a un hombre LMAO IN LOVE WITH EL TITI;1;1;1
21528;@Zurine3 @robotronk1 As no me como yo un coo ni de coa.;0;0;0
20435;@Csanchezberzain @DLasAmericas Callate hijo de perra no soy masista. Tu eres de la misma calaa q quintana. Hijo de puta no toenes moral para reclamar nada. !!!;0;0;0
24008;@Claudiashein @martibatres @CitlaFoto @craviotocesar @FadlalaAkabani @morenaestatalDF @morena_cdmx Callate puta!!;1;1;1
23461;Weyy callate luego lloras porque te jalan el pelo psh puta;1;1;1
24806;No puedo parar de escuchar Arab la concha de ECKOOO ahre;0;0;0
24350;Que te calles puta escoria. https://t.co/GPuRyJFKfM;0;0;0
24412;@carmencarbo Hola Carmen. Si lo considerais en sin complejos os cuento mi periplo de emigrante Espaol en Chile y las dificultades que me encuentro dia a dia ya que aqu eso de los papeles para todos no funciona. Todo lo contrario. A vuestra disposicin.;0;0;0
24035;Voy a ensearle a mi perra a hacer esto para que me las sujete. https://t.co/MU3htiMYRu;0;0;0
23258;Mujer Fail I https://t.co/j57X2pTafA;0;0;0
22032;@MarhwissAlone @Imvxlgez Lo peor que ni da ni puta gracia LoL tu eres l nico subnormal que le mira cara de eso pinche meco que le qlea;0;0;0
20925;Hacelo Reverendo hijo de puta! No mereces ser radical ni por herencia. https://t.co/KSV54XnXyY;0;0;0
21833;@gaticolonx CALLATE PUTA;1;1;1
24529;@desoir2525 Cllate rata MUDera.eres escoria.;0;0;0
21240;@ami_abud callate gorda babosa igual q tu perra;1;1;1
21172;@RicardoAlemanMx @dparamooficial Si claro... sus mentiras han dejado en la pobreza al pueblo mexicano. Cllate zorra priista;1;1;1
22364;Los arabes implementaron esclavizacion de tanto blancos como negros antes de los imperios coloniales https://t.co/LaABdgqSZx;1;0;1
22251;Estos son los niveles de maldad de un malandro venezolano. Por esa razn apoyo las protestas en contra de la inmigracin masiva de venezolanos. Se requiere un control. https://t.co/8X4M7o7y65;1;0;1
22716;Y t eres una perra racista con un enorme sentimiento de inferioridad. Por eso tienes que venir a Twitter buscando protagonismo a costa de soltar mierda aprovechando una desgracia. Deseo que esta sea la ltima noche de tu vida que te vayas a dormir. https://t.co/yVb67xlIoD;1;1;1
20188;@Relatofeminista Hasta el coo xD;0;0;0
22945;hasta la polla que pongis en las noticias PRESUNTA violacion os tiraba una piedra;0;0;0
23615;@telefenoticias CALLATE VIEJA ZORRA;1;1;1
22505;@ClaseObreraSXX @PayLark4 @Relatofeminista Si no estoy apoyando su ideologia soy un machista hijo de puta asesino resentido social;0;0;0
22768;@Otb_35 Que te calles so guarra.;1;1;1
23095;Pinche @RicardoAlemanMx neta que mereces millones de mentadas a tu PUTA MADRE al decir que la puta esposa de @JoseAMeadeK es UN PUTO MILAGRO JAJAJAJA!! Lo que tienes que hacer y escribir para tragar MALDITO LIMOSNERO DEL @PRI_Nacional de mierdaaaa!!!;0;0;0
20310;DEJA DE TUITEAR HIJA DE PUTA ESCUCHA LOS ARGUMENTOS QUE LUEGO TE VAS A QUEDAR CALLADA FUJIMIERDA DEL CARAJO https://t.co/np9RAv5auI;1;1;1
23270;@Epic339YT DAME MI PUTA CUENTAAAA!!!!!! TU ERES EL MENTIROSO TUS SORTEOS SON FAKE;0;0;0
21835;@MASCOTASDECALLE @TeranNathalie Si de verdad dejaste asi a la perra eres una porquera de persona y mereces lo peor pana. Das asco.;0;0;0
23542;Putos moros se estn cargando el pais. https://t.co/qdgb9PM3FY;1;0;1
21686;Amo a mi gero  https://t.co/u9vMh0Pv9K;0;0;0
23698;@OrainGipuzkoa De qu viven los magrebes y subsaharianos que veo diariamente en terrazas de bares? Les ha tocado la lotera? #pregunta;1;0;0
23628;racismo es que en la fila del banco me pidan guardar el celular a m y no al gero de adelante;1;1;1
24262;Yao muerete de una puta vez vengo de parte de dosogas coscu army renzo y muchos youtubers mas tu eres un tocapelotas primero insultas a una conductura de tv despues amenazas a renzo a fabriml y haora a quien vas a amenazar andate a la mierda hijo de la gran puta #RIPYAOCABRERA https://t.co/jPmJi9lS5n;0;0;0
20187;@letra_escarlata @Pepe_Tron_B_M @anaisbernal @20m Y estos son los hijos de puta que van a luchar contra la violencia que ejercen contra las mujeres. Es que no me troncho porque NO TIENE NI PUTA GRACIA;0;0;0
22028;@LunaValenteex @beatri_vendra IUUUUUUUH ESO DOLI EN TU CARAAA DE ZORRA;1;1;1
24927;@daniellemx_ Te mereces mas la portadabde la revista playboy.. Por zorra.. Y mentirosa..;1;1;1
20478;Qu asco hacerles pensar a tus fans que LAS VCTIMAS DE ACOSO/VIOLACIN DEBERAN QUEDARSE CALLADAS.;0;0;0
20202;La zorra se queda callada porque sabe que mi combo es puro power;1;1;1
22791;@MarHuidobro t eres la zorra madre de un asesino con gen izquierdoso y separatista!!!;1;1;1
22785;@kalitres @DarthVallekas callate fascista nazi franquista cerdo andaluz vago hijo de puta cuao viva el RESPETO y la DEMOCRACIA LIBERTAD A LOS PRESOS POLITICOS;0;0;0
23175;@Guitar_Sonic @tudicesmiau @SrGuillester211 Mira chaval eres un puto gilipollas callate ya de una puta vez;0;0;0
21135;Yo cuando alguien me dice gera? https://t.co/24AYSlKT2d;0;0;0
21223;Y a mercurio? Cuando acabe con la luna;0;0;0
23262;@ArnaldoOtegi Basura... escoria... no mereces el regalo de la vida! Vete de espaa!;0;0;0
24070;LA CONCHA DE SUS MADRES LOCO AGUANTE FEDE Y LAURITA PROGRAMA DEL ORTO LA PUTA AUW TE PARIO MERECAN GANAR FORROS DEL ORTO LOS ODIO NO LOS VUELVO A MIRAR NUNCA MS EN MI VIDA NO PUEDE SER QUE SEAN TAN GILES PROGRAMA MS ARREGLADO QUE NO SE AGUANTE LAURITA FERNNDEZ LOCO;0;0;0
24261;Sabes como va a sonar rabe este finde jaja temazo;0;0;0
20764;La nueva generacin de indocumentados.;0;0;0
22246;@PilarBenitoG Cllate perra t no estuviste ah;1;1;1
24370;734 personas pagaron su boleto en Coln para el rabe Unido-Costa del Este https://t.co/LMpsUrK1vv #Panam https://t.co/uxOvrjM00w;0;0;0
23236;Biennn rojoo la puta madreeeeeee!!!!! Felicidades a todos los diablos!!!! Se lo merecian con todo!!! @Independiente;0;0;0
23969;@Varela_Nat Cllate perra que sos si me habr tenido que esperar que te arregles;1;1;1
22375;@sadlunala Callate la geta estpida cucaracha perra mutante C:;1;1;1
20893;La ven ms perra que ellas y siempre estn criticando. Ests mujeres que viven en competencia son una comedia. Ridculas.;1;0;1
24454;Cllate negro Ql ! Cualquier numero 1!he sacado ms que VOH ! T anda cuidarle la zorra a la Gigi mejor mira que en cualquier momento te deja por otro cantante #PartyChilensisFtWebeo https://t.co/ciNKBP3KBi;0;0;0
22552;#YuriIsOverParty @OficialYuri te lo merecias muchisimo zorra https://t.co/VGRnNyWa8s;1;1;1
23955;@DeVatso @pablocasado_ Ojal mandemos a frica cientos de barcos con esta gente y traigan indocumentados en su lugar.;0;0;0
21691;El dolor de perder a quien amas es menos si piensas que el hijo de puta no mereca tu amor.;0;0;0
23568;Para mi si quers llegar a latinoamerica no suma el discurso argento de nosotros somos descendientes d europ.. Nose un mexicano nos diria para loca somos tos sudakas..;1;0;1
21214;Su eres nazi mereces que un hijo de puta ms hijo de puta que t te mate. Y as construiremos un futuro alucinante. Me voy con Trump o con Putin. Esto no es para m. https://t.co/UYxHxqpIuL;0;0;0
24618;"""""PARA LOS DEFENSORES DE LA INMIGRACIN EN CHILE: OJO CON LO QUE EST PASANDO EN ESPAA...El turista agredido por los manteros: """"""""El golpe que me dieron fue para matarme"""""""" https://t.co/HtaVaYcuMb va @20m""""";1;0;1
21104;los espaoles deberan avivarse y vender los subsaharianos a arabia saudita...;1;0;0
23440;@freechipsy ESA MUJER ES UNA ZORRA;1;1;1
20492;@santotv4 cuando me hicieron la casa vinieron trabajadores indocumentados de Argentina que no estaban registrados.  Mi casa fue la que expusieron en el Prado hasta el da de hoy tiene entrada de agua por todos lados y problemas enormes sin solucin;1;0;0
23156;e tios soy sallanman barrabaja cat callate ya deja ...  Ni puta idea. Hay tanta pea que podria escribirme ... https://t.co/SZKW4RTTmQ;0;0;0
22769;@MemeBurgos tu eres la perra https://t.co/FSN6n9BTBH;1;1;1
24260;@R_MR12 Tu eres mi puta tu no cuentas;1;1;1
23788;#DeRegaloTeMereces que te trague la tierra por zorra;1;1;1
24866;Para los que dicen que los extranjeros son una carga: 12% del producto interno bruto no existira si ellos no estuvieran aqu. https://t.co/KVr0nX5f9F;0;0;0
23471;Cuando no opinas como las #feminazis quieren sos acosador/abusador/violador.... 80% de las denuncias de mujeres victimizadas son falsas. #Femimoda https://t.co/PkqOGkjziV;1;0;0
21242;@mundodeportivo @AntoGriezmann Poco os mereceis hijos de puta;0;0;0
24606;@Dlagox no sabes cuanto;0;0;0
24999;-porque los hombres se casan con las mujeres? -porque las cabras no saben fregar los platos.;1;0;0
22082;Arabe me tenes malllll lpm sal de mi cabeza;0;0;0
23771;@CFKArgentina HIJA DE PUTA..CHORRA CONCHUDA. TE MERECES LA PENA DE .MUERTEE.;1;1;1
20964;Tu es que la puta rubia esa es gilipollas que le dicen callate que no es y la otra venga venga venga https://t.co/VEXrwWos7K;1;1;1
23541;Por qu una mujer no puede ser guapa e inteligente? Porque sera un hombre.;1;0;0
23324;@snchvic Te lo mereces... Por puta;1;1;1
20280;Ese buey feliz en su pas gabacho  otro Anaya que desde el extranjero quieren gobernar https://t.co/GQ7HmNdmXa;0;0;0
22959;INMIGRACIN https://t.co/Drh8Lz5nzk;0;0;0
23824;Hombres de Espaa. Que no os frene el voto femenino. Somos ms y nuestra opinin sigue contando ms. TodOs a las urnas!;1;0;0
22628;@kleopatreus T eres bien perra;1;1;0
24743;@soicrystyan callate zorra siempre inventas competencias para no hacer nada;1;1;1
23926;@JovesSCC @guardiacivil Estos miserables q pueden ensear ms q su puta basura nazionalista... No tienen mas nada q ensear;0;0;0
21273;Laredo Texas: Aseguran a 25 indocumentados 14 viajaban escondidos en cajas de carton https://t.co/xvKn8B8a42;0;0;0
23455;@ximeenavega Puta siempre oe' No te olvides lo que siempre me has querido ensear y por mensa no aprendo jaja;1;1;1
24853;@Vampiregirl_83 Porque no te prostitus guarra ? Aprende a respetar a otros fandoms o que buscaos atencin?;1;1;1
20354;@infobae CALLATE PUTA CHORRA ASESINA TRAIDORA A LA PATRIA;1;1;1
22232;Y despues hablabamos de lo que paso en eeuu...nosotros tambien tenemos nuestro Homeland sudaca.... https://t.co/nWbfQAymDr;0;0;0
21187;El ministro Alejandro Finocchiaro @alefinocchiaro nos prometa Finlandia  en Educacin hace poco con @pvesterbacka colaborando! Hoy con el AJUSTE lejos de parecernos a Finlandia estamos ms cerca de parecernos a cualquier pas subsahariano ....!!! Lstima no??;1;0;1
24252;*Hola! Tu eres la ex de mi novio? *Si Hola!!! *te tengo un regalo !! *awn que es?? *comida para perros! PERRA https://t.co/NREpkqDFwB;1;1;1
23720;Si te ponen una polla en la cara tu primer instinto es chuparla;0;0;0
