id,text,tweet_limpio,HS_pred,TR_pred,AG_pred
24539,CALLATE YA NO TE PUEDES ESTAR RIENDO CADA PUTA FRASE CALLATE A LA VERRRRRGA YAAAA,callate ya no te puedes estar riendo cada puta frase callate a la verrrrrga yaaaa,1,1,0
23365,Un ilegal de Nigeria decapita en el metro de Hamburgo a su ex novia alemana y a su hija de un ao y la prensa trata de ocultarlo (video) https://t.co/fjX0b42UQX,un ilegal de nigeria decapita en el metro de hamburgo a su ex novia alemana y a su hija de un ao y la prensa trata de ocultarlo video url,1,0,0
20363,ESTA TERRIBLE ARABE DE ECKO AMIGO QUE CHABON CON FLOW,esta terrible arabe de ecko amigo que chabon con flow,0,0,0
21533,Le dije a una chica que tengo rasgos arabes por la familia de mi pap y est fangirleando a full y no entiendo por qu,le dije a una chica que tengo rasgos arabes por la familia de mi pap y est fangirleando a full y no entiendo por qu,0,0,0
20333,@PabloTinoco Cllate perra y ven a calentarme que hace fro. PD. Te extrao.,user cllate perra y ven a calentarme que hace fro pd te extrao,1,1,1
20160,@LucasSpadafora Lucas callate que no lees dm nunca la puta que te pario ahre,user lucas callate que no lees dm nunca la puta que te pario ahre,0,0,0
22966,@MarinaAlbiol Tu eres una perra comunista!,user tu eres una perra comunista!,1,1,1
23692,#AnteTodoSonNios Yo ya he firmado el manifiesto de @unicef_es para proteger a los nios refugiados. Smate. https://t.co/0ho0gHoO2U,antetodosonnios yo ya he firmado el manifiesto de user para proteger a los nios refugiados smate url,0,0,0
24420,Campaa para que ley Rapa Nui se extienda a todo el pas y as frenar la inmigracin,campaa para que ley rapa nui se extienda a todo el pas y as frenar la inmigracin,0,0,0
20656,@infobae Yo te prenderia fuego por perra !!! Q culpa tiene ese angelito q estes tan cagada de la cabeza !! No mereces ser madre !,user yo te prenderia fuego por perra !!! q culpa tiene ese angelito q estes tan cagada de la cabeza !! no mereces ser madre !,1,1,1
21291,@ColiTerry Escuch muy atentamente su intervencin y no pudo decir ms tonteras en menos tiempo. No tiene ni puta idea de nada y menos de vela. Te leer en el ABC,user escuch muy atentamente su intervencin y no pudo decir ms tonteras en menos tiempo no tiene ni puta idea de nada y menos de vela te leer en el abc,0,0,0
24788,Y que haya en este pais espaoles RETRASADOS que apoyan la inmigracin. https://t.co/IHJ6pR34qn,y que haya en este pais espaoles retrasados que apoyan la inmigracin url,0,0,0
20251,Hay racismo cuando no creen que soy su hermana porque soy gera @unpentagono @medicenlore https://t.co/9iHeSpHOIi,hay racismo cuando no creen que soy su hermana porque soy gera user user url,0,0,0
20635,@diegocruzva @SiletiumNaturae De hombre a hombre: Cllate de una puta vez que no tienes ni puta idea,user user de hombre a hombre cllate de una puta vez que no tienes ni puta idea,0,0,0
20012,#Noticiasdelalinea: Detienen en Guatapanal motocicleta y nacional haitiano indocumentado https://t.co/qs9MTKddqK,noticiasdelalinea detienen en guatapanal motocicleta y nacional haitiano indocumentado url,0,0,0
22031,@gonzozaqw @_piturros tu callate un mes perra,user user tu callate un mes perra,1,1,1
21720,Si esa perra no te valora botala mereces alguien mejor,si esa perra no te valora botala mereces alguien mejor,1,1,1
24787,el es un capo!!! la mujer es una zorra !!! https://t.co/8WMjuYt3Uh,el es un capo!!! la mujer es una zorra !!! url,1,0,0
22534,Espero que tengan un buen ao y reciban lo que merezcan menos yo porque yo me jodera por puta JAJAJAJAJJAJAAJAJAJAJJAJAJAJA,espero que tengan un buen ao y reciban lo que merezcan menos yo porque yo me jodera por puta jajajajajjajaajajajajjajajaja,0,0,0
20570,@ximeeacuna @liveforlouisx Sobre un poltico que tiene denuncias por violacin y acoso sexual a menores,user user sobre un poltico que tiene denuncias por violacin y acoso sexual a menores,0,0,0
21551,Me da 1 puta rabia q me digan lo que tengo que hacer uf cllate dos siglos nen,me da 1 puta rabia q me digan lo que tengo que hacer uf cllate dos siglos nen,1,1,1
21237,Refugios de menores inmigrantes en manos de depredadores sexuales @EPN @lopezobrador_ @M_OlgaSCordero @AristeguiOnline @CIDH @CIDHMX  https://t.co/u1FyOerA5D https://t.co/JVHD6DEgY8,refugios de menores inmigrantes en manos de depredadores sexuales user user user user user user url url,0,0,0
20729,Buah qu guarra eres por llevar escote unga unga qu puta unga unga llegar a chuparme la polla? unga unga https://t.co/0U8TbtwnZD,buah qu guarra eres por llevar escote unga unga qu puta unga unga llegar a chuparme la polla? unga unga url,0,0,0
22429,Los refugiados llegaron a Valparaso el 3 de septiembre de 1939 (Wikipedia). https://t.co/CbATPXjUxo,los refugiados llegaron a valparaso el 3 de septiembre de 1939 wikipedia url,1,0,1
24683,@miquelreyes23 que t eres del 1999 hijo de puta,user que t eres del 1999 hijo de puta,0,0,0
21152,@NatyBurgos15 @Horaciogenta @PaolaPa05 Cllate vos Black and bitch como la puta falsa abogada. Espero se pudra en la crcel y devuelva todo. Dedcate a estudiar en serio. La droga es mala. Cristina puta,user user user cllate vos black and bitch como la puta falsa abogada espero se pudra en la crcel y devuelva todo dedcate a estudiar en serio la droga es mala cristina puta,0,0,0
23554,@VictorNarduzzi Cllate zorra https://t.co/nFS9rJtJm0,user cllate zorra url,1,1,1
24098,Menuda puta mierda...Otra vez ha vuelto a ganar Cepeda cuando no se lo mereca #OTGala7,menuda puta mierda otra vez ha vuelto a ganar cepeda cuando no se lo mereca otgala7,0,0,0
20339,@hydrasitoo Mira hydrox de los cojones se me est inflando la puta panocha ya cllate un puto mes cabezabunque,user mira hydrox de los cojones se me est inflando la puta panocha ya cllate un puto mes cabezabunque,0,0,0
20821,Los ultras groguicidas tienen bula e impunidad total para ir a la caza del golpista indepe catalufo separata todo por la patria viva franco y viva letizio  https://t.co/3EcJpPcwlS,los ultras groguicidas tienen bula e impunidad total para ir a la caza del golpista indepe catalufo separata todo por la patria viva franco y viva letizio url,1,0,0
20976,@kiarafloor callate puta de mierda lo dijiste por mi pelotuda olor a culo cara de culo culo en los pies culo con cara concha de culo olor a culo te llama tu mama la culo sabes culo,user callate puta de mierda lo dijiste por mi pelotuda olor a culo cara de culo culo en los pies culo con cara concha de culo olor a culo te llama tu mama la culo sabes culo,1,1,1
20350,@maricucha568 @TRICICLODELPERU @roxcanedo Tu eres puta..tienes maridos seguro,user user user tu eres puta tienes maridos seguro,1,1,1
22188,@SoulCarefree ja! en verdad eso crees? tu eres la que no aguantara hacerme un paizuri sin enamorarte de mi polla,user ja! en verdad eso crees? tu eres la que no aguantara hacerme un paizuri sin enamorarte de mi polla,1,1,1
24980,#OJO Detienen a 95 #indocumentados en desierto de Arizona #migracin #internacional  https://t.co/h04VR2nKJJ https://t.co/lByJY2iXaJ,ojo detienen a 95 indocumentados en desierto de arizona migracin internacional url url,0,0,0
20351,"""""Demandan a Trump por condiciones """"""""inhumanas"""""""" para indocumentados detenidos  https://t.co/z3Q5vcstG3 https://t.co/d0ipNyIekc""""",demandan a trump por condiciones inhumanas para indocumentados detenidos url url,0,0,0
22919,No es puerto seguro. Un rescate no puede terminar ah. El jefe de rescate del 'Aquarius' asegura que su barco no dejar a ningn inmigrante en Libia https://t.co/PgIvEr6QVa,no es puerto seguro un rescate no puede terminar ah el jefe de rescate del aquarius asegura que su barco no dejar a ningn inmigrante en libia url,0,0,0
24242,No os voy a ensear lo guapo que est @Dosek14 hoy porque soy una puta egosta de mierda.,no os voy a ensear lo guapo que est user hoy porque soy una puta egosta de mierda,0,0,0
23122,No crean que #AMLO fue a la selva lacandona a reunirse con el #EZLN... no! ms bien anda en el rancho de su compadre el gero Velasco #FaltaLoQueFalta,no crean que amlo fue a la selva lacandona a reunirse con el ezln no! ms bien anda en el rancho de su compadre el gero velasco faltaloquefalta,0,0,0
24074,Enamorada de Arabe  siempre rompiendola @_eckoyg,enamorada de arabe siempre rompiendola user,0,0,0
21548,@s0ymia JAJAJA YA CLLATE PERRA DRAMTICA DAS PENA Y RISA,user jajaja ya cllate perra dramtica das pena y risa,1,1,1
21902,@OrnePrete Callate que cuando yo me valla vos vas a estat igual zorra de mierda,user callate que cuando yo me valla vos vas a estat igual zorra de mierda,1,1,1
23784,Digo A y mi hermana ya esta 'Callate zorra' JAJAJSJAAJA,digo a y mi hermana ya esta callate zorra jajajsjaaja,1,1,1
22437,98167. Tu eres una perra maldita sin corazn JAJAJAJAJAJA,98167 tu eres una perra maldita sin corazn jajajajajaja,1,1,1
22132,No puedo dejar de escuchar rabe lpm BASTAAAA,no puedo dejar de escuchar rabe lpm bastaaaa,0,0,0
22149,Miguel por favor cllate de una puta vez,miguel por favor cllate de una puta vez,0,0,0
20968,"""""Horrible. Nadie ni nada te obliga a violar a https://t.co/HnaOYCv5k6 de los refugiados del Aquarius: """"""""Me obligaron a violar a menores y animales durante meses"""""""" https://t.co/7QRzJqAwv1 va @elmundoes""""",horrible nadie ni nada te obliga a violar a url de los refugiados del aquarius me obligaron a violar a menores y animales durante meses url va user,1,0,1
24643,Esto te pasa por ser una zorra.. Toma taponazo en la cara  https://t.co/YyiLUtjUSM,esto te pasa por ser una zorra toma taponazo en la cara url,1,1,1
23166,@BeeluArzola De que amores hablas hija de mil puta? No te llenes la boca con Dios yegua de mierda no mereces ser madre TURRA MAL PARIDA.,user de que amores hablas hija de mil puta? no te llenes la boca con dios yegua de mierda no mereces ser madre turra mal parida,1,1,1
21328,@TetasHD Movimiento SEMEN RT please!,user movimiento semen rt please!,0,0,0
20124,@PoleoRafael Mira hijo de puta mejor cllate la gran jeta malparido a ella y a cualquier virgen la pueden vestir como le den la gana t eres el culpable de esta desgracia de 20que callo sobre Venezuela y eso no lo vamos a olvidar hijo de puta,user mira hijo de puta mejor cllate la gran jeta malparido a ella y a cualquier virgen la pueden vestir como le den la gana t eres el culpable de esta desgracia de 20que callo sobre venezuela y eso no lo vamos a olvidar hijo de puta,0,0,0
23361,#QueenOfTheSouth just catching up #rip El Gero,queenofthesouth just catching up rip el gero,0,0,0
23578,no s como ensear a mi gata a que no se meta en la puta olla,no s como ensear a mi gata a que no se meta en la puta olla,0,0,0
21451,Mi prima est esta mirando el partido y le dije q iban a perder y me dice CLLATE HIJA DE PUTA q amor,mi prima est esta mirando el partido y le dije q iban a perder y me dice cllate hija de puta q amor,1,1,1
24086,@Solanopo Se merecan 40 balazos en la nuca hijos de puta la represinque no fue tal fue pq agredieron con todo ustedes forros,user se merecan 40 balazos en la nuca hijos de puta la represinque no fue tal fue pq agredieron con todo ustedes forros,0,0,0
23752,Vamo y la puta madre por fin algo justo Mica mereca estar entre los seis mejores hoy bailo mejor que todos vamos por el campeonato ahora la puta madre que felicidad gracias diosito Me calme @MicaViciconte @MoliniersReal @DelfiGEscudero https://t.co/FwoZu16Gvl,vamo y la puta madre por fin algo justo mica mereca estar entre los seis mejores hoy bailo mejor que todos vamos por el campeonato ahora la puta madre que felicidad gracias diosito me calme user user user url,0,0,0
23349,hay algunos 'popular opinion' que me dan ganas de darle quote y decirle mnimo QUE T HACES HIJUE PUTA CALLATEEE pero como es la opinin de los dems puess...,hay algunos popular opinion que me dan ganas de darle quote y decirle mnimo que t haces hijue puta callateee pero como es la opinin de los dems puess,0,0,0
20229,@heavenskarIa Deja de provocarme maldita perra,user deja de provocarme maldita perra,1,1,1
20001,Easyjet quiere duplicar el nmero de mujeres piloto' Vers t para aparcar el avin.. http://t.co/46NuLkm09x,easyjet quiere duplicar el nmero de mujeres piloto vers t para aparcar el avin url,1,0,0
22372,@Maayymartinez vos sos la zorra callate mayra n te banco,user vos sos la zorra callate mayra n te banco,1,1,1
20528,Zidane eres un hijo de puta. Un hijo de puta. El ms hijo de puta de todos. T eres el ejemplo cuando hablamos de hijos de puta.,zidane eres un hijo de puta un hijo de puta el ms hijo de puta de todos t eres el ejemplo cuando hablamos de hijos de puta,0,0,0
24869,@FerIglesias sos un tremendo hijo de puta te mereces la peor mierda. salu2,user sos un tremendo hijo de puta te mereces la peor mierda salu2,0,0,0
22633,Te pego con un Fierro en la cara y lo Doblas todo culia imagnate lo dura que la tenes,te pego con un fierro en la cara y lo doblas todo culia imagnate lo dura que la tenes,0,0,0
24344,Conductor que transportaba indocumentados es arrestado en Eureka via @DiarioDigitalUS https://t.co/zrxmliA3bY #Eureka #ICE #Migra #indocumetados,conductor que transportaba indocumentados es arrestado en eureka via user url eureka ice migra indocumetados,0,0,0
24583,Q en los vuelos desde VENEZUELA pongan un billete d 10$ en el bao dl avin. Q abran un taquilla d inmigracin cuando ya todos estn formados. Q pongan bolgrafos sueltos par llenar la plantilla de migracin. All pudieran filtrar justamente a los abusadores y deportarlos PATRAS!,q en los vuelos desde venezuela pongan un billete d 10 en el bao dl avin q abran un taquilla d inmigracin cuando ya todos estn formados q pongan bolgrafos sueltos par llenar la plantilla de migracin all pudieran filtrar justamente a los abusadores y deportarlos patras!,0,0,0
22800,Todos debemos de tener un PLAN B  #OV7 #ErikaZaba #Gera #Holly #PlanB ph: @manolo_e69 https://t.co/dkkrLUCwKM,todos debemos de tener un plan b ov7 erikazaba gera holly planb ph user url,0,0,0
24489,LOS IMPUESTOS DE LOS INMIGRANTES INDOCUMENTADOS IMPULSAN LA ECONOMIA https://t.co/e8uMBqwfmB,los impuestos de los inmigrantes indocumentados impulsan la economia url,0,0,0
21692,Si escucha tus gemidos obcenos seguro que si as que mejor cllate puta~ https://t.co/GCf6698vzb,si escucha tus gemidos obcenos seguro que si as que mejor cllate puta url,1,1,1
23453,@LailaGermanotta Se mereca 3 oscars solo por esa escena. La hada madrina es ESA ZORRA,user se mereca 3 oscars solo por esa escena la hada madrina es esa zorra,0,1,0
23180,@AlvaritoMorales Eres el mas estupido comentarista que existe en verdad tu eres una escoria para la profesion!,user eres el mas estupido comentarista que existe en verdad tu eres una escoria para la profesion!,0,0,0
23872,Cuando publicas basicamente lo mismo pero sos una sudaca injunada :(( https://t.co/zmpBBHbDfQ,cuando publicas basicamente lo mismo pero sos una sudaca injunada url,1,1,1
23738,@ileeerc Callate vos zorra,user callate vos zorra,1,1,1
24394,En #Olavarra detuvimos a un sujeto perteneciente a la UOCRA tras arrojar basura en la va pblica y darse a la fuga con 94.200 pesos de los que no pudo explicar su procedencia. Circulaba sin papeles reglamentarios. Intent sobornar a los efectivos con dinero. https://t.co/pKWIQw1Fpn,en olavarra detuvimos a un sujeto perteneciente a la uocra tras arrojar basura en la va pblica y darse a la fuga con 94 200 pesos de los que no pudo explicar su procedencia circulaba sin papeles reglamentarios intent sobornar a los efectivos con dinero url,1,0,0
21370,@elopi23 La celebracin de Carmona algn sportinguista an tiene la polla en la garganta #elproblemanoerapacoherrera,user la celebracin de carmona algn sportinguista an tiene la polla en la garganta elproblemanoerapacoherrera,0,0,0
20684,El 11 de agosto en la Embajada del Estado de PALESTINA se realizar el 3er encuentro de poesa rabe.. habr sorpresitas.. no se la pierdan...,el 11 de agosto en la embajada del estado de palestina se realizar el 3er encuentro de poesa rabe habr sorpresitas no se la pierdan,0,0,0
23424,Es paraguayo indocumentado asqueroso de Gmez se hace el crack y lo nico bueno que tiene es su representante,es paraguayo indocumentado asqueroso de gmez se hace el crack y lo nico bueno que tiene es su representante,1,0,0
24476,@Matrisuu @RaccoonLover_ @Soniban_69 que te calles hijo de puta,user user user que te calles hijo de puta,0,0,0
21075,@aguus_nanni Aaaaa callate maldita perra que vos tambien me tenes abandonada,user aaaaa callate maldita perra que vos tambien me tenes abandonada,1,1,1
23165,Este amor por la comida rabe y mediterrnea no se acabar,este amor por la comida rabe y mediterrnea no se acabar,0,0,0
23491,@Pablo_Iglesias_ Tu eres el menos indicado para hablar de Espaa como patria porque la Odias...largate de una Puta vez con tu Jefe Maduro Gilipollas!!,user tu eres el menos indicado para hablar de espaa como patria porque la odias largate de una puta vez con tu jefe maduro gilipollas!!,0,0,0
20566,@OficialYuri gera eres increble una gran noche cantando y bailando contigo https://t.co/7moCV7o9Rw,user gera eres increble una gran noche cantando y bailando contigo url,0,0,0
23251,Ayer las seoras de @rebetk y @DeividVan me llevaron a conocer los suculentos platillos de La Gera y les puedo decir que son garanta,ayer las seoras de user y user me llevaron a conocer los suculentos platillos de la gera y les puedo decir que son garanta,0,0,0
20389,@Zurine3 Como pueden permitir eso? Si fuera una hermana o hija de agun manifestante. Tambien se manifestarian para sacar a ese violador de la carcel?,user como pueden permitir eso? si fuera una hermana o hija de agun manifestante tambien se manifestarian para sacar a ese violador de la carcel?,1,0,1
23710,-Y vosotros por qu habis saltado la valla de Melilla? -Pues hemos odo que era un coladero de indeseables y pall que hemos ido... https://t.co/k1vTgFeBxH,y vosotros por qu habis saltado la valla de melilla? pues hemos odo que era un coladero de indeseables y pall que hemos ido url,1,0,0
22415,La cumbia del infinito  No conoce las fronteras Se mueve por el Per  Y tambin por el gabacho,la cumbia del infinito no conoce las fronteras se mueve por el per y tambin por el gabacho,0,0,0
21795,@julipozzi33 @Iruustevenot7 Cllate puta,user user cllate puta,1,1,1
24207,All que vayan las feminazis a reclamar derechos. Los rabes no estn con webadas. https://t.co/4ZqvX5COxw,all que vayan las feminazis a reclamar derechos los rabes no estn con webadas url,1,0,0
20236,@Relatofeminista @elsadurst la educacin sexual tambin es aprender que las mujeres con polla existen y son vctimas de violacion... Violan los hombres no las pollas.,user user la educacin sexual tambin es aprender que las mujeres con polla existen y son vctimas de violacion violan los hombres no las pollas,0,0,0
20531,Escuelas pblicas enseando a bebs a cantar: Cargol treubanya vuy sortir d'Espaa. Lo estais haciendo de puta madre,escuelas pblicas enseando a bebs a cantar cargol treubanya vuy sortir d espaa lo estais haciendo de puta madre,0,0,0
21883,Ches geros pendejos!,ches geros pendejos!,0,0,0
23781,@ansecas CLLATE LESBIANA HIJA DE PUTA QUE EST AH T HIJO BORT,user cllate lesbiana hija de puta que est ah t hijo bort,1,1,1
21118,Si somos sudacas que no se note (?) https://t.co/XD4UoApwoL,si somos sudacas que no se note ? url,1,0,0
23284,@schmidtpil El imbecil creia que habia quimica... Como la pelicula de Demi moore.. el acoso es un asunto de poder y control.. La causa del abuso es el isoso arbitrario de los limites de la dignidad para controlar otra persona a si capricho....,user el imbecil creia que habia quimica como la pelicula de demi moore el acoso es un asunto de poder y control la causa del abuso es el isoso arbitrario de los limites de la dignidad para controlar otra persona a si capricho,0,0,0
23845,@ian_delaCalva @IrantzuVarela @pikaramagazine Oye por qu no molestas a tu puta madre?,user user user oye por qu no molestas a tu puta madre?,0,0,0
20819,LA INMIGRACIN LEGAL SLO SATISFACE EL 4 % DE LAS NECESIDADES DE LA AGRICULTURA https://t.co/58kBoRzmoM,la inmigracin legal slo satisface el 4 de las necesidades de la agricultura url,0,0,0
23574,@Alexaladyekt Q perra tan cojible eres puta yo ya m eh culeado a varias putas d elektra pero se nota q tu eres especial seria rico chiquitearte y darte a beber mis Miados y mis mocos,user q perra tan cojible eres puta yo ya m eh culeado a varias putas d elektra pero se nota q tu eres especial seria rico chiquitearte y darte a beber mis miados y mis mocos,1,1,1
24658,@DeluxeSabado @maria_patino @socialitet5 Indignada????? Lo que es indignante es el acoso y la provocacin qu hacis con los famosos Bustamante Cayetano Jesuln Kiko es una pasada,user user user indignada????? lo que es indignante es el acoso y la provocacin qu hacis con los famosos bustamante cayetano jesuln kiko es una pasada,0,0,0
20517,Murete zorra que yo no puedo ver Monstruos S.A.  Cllate gilipollas https://t.co/bZA1mGUble,murete zorra que yo no puedo ver monstruos s a cllate gilipollas url,1,1,1
23144,Las ampliaciones de la valla de Melilla de los ayuntamientos del PP desplazan lentamente de los malnacidos de Manuela Carmena,las ampliaciones de la valla de melilla de los ayuntamientos del pp desplazan lentamente de los malnacidos de manuela carmena,1,0,1
20482,me hartan ya las pinches viejas estas que l tiran mierda a Irina la puta madre callate malparida que pierdes tu puto tiempo,me hartan ya las pinches viejas estas que l tiran mierda a irina la puta madre callate malparida que pierdes tu puto tiempo,0,0,0
20673,@KRLS TU ERES UN PUTO GILIPOLLAS!!! Muy poca vergenza utilizar a vctimas de terrorismo para hacer campaa!!! Puta escoria!!!,user tu eres un puto gilipollas!!! muy poca vergenza utilizar a vctimas de terrorismo para hacer campaa!!! puta escoria!!!,0,0,0
22098,le tengo que ensear a mi perra a cerrar la puerta porque la abre y no se da cuenta de quE TENGO EL AIRE PRENDIDO,le tengo que ensear a mi perra a cerrar la puerta porque la abre y no se da cuenta de que tengo el aire prendido,0,0,0
24896,@zabdiarrechame CALLATE ANA TOY MAL CONTIGO PERRA,user callate ana toy mal contigo perra,1,1,1
23063,@HoranFlynn Y t eres la puta? Ah perdn pens que hablbamos de las verdades perdn,user y t eres la puta? ah perdn pens que hablbamos de las verdades perdn,0,1,0
21176,Joooooloooovvvv soy una mancha negra en una escuela de geros.,joooooloooovvvv soy una mancha negra en una escuela de geros,0,0,0
21858,@PacoDelMazo PERRITA TU NOVIO NO TE MERECE EL ES TAN LINDO Y HERMOSO ES COMO UN OSITO DE PELUCHE MEDIO PENDEJO..PERO TU ERES UNA PUTA,user perrita tu novio no te merece el es tan lindo y hermoso es como un osito de peluche medio pendejo pero tu eres una puta,1,1,1
22239,@joseantoniokast @TrinidadMaria17 Cllate re concha de tu madre hijo de perra con caca @biobio @Chileokulto @Cooperativa,user user cllate re concha de tu madre hijo de perra con caca user user user,0,0,0
20951,Bizcocho rabe De Coco {Sin Azcar} https://t.co/XsyZExPfK5,bizcocho rabe de coco sin azcar url,0,0,0
21225,""""" Leer a Sami Nar para entender mejor a Europa:   """"""""El temor delante de la inmigracin no es producto de una xenofobia congnita [...] sino el precio que se paga por la profunda crisis social provocada por la gestin ultraliberal de la economa europea"""""""" https://t.co/HHFLWZhdpy""""",leer a sami nar para entender mejor a europa el temor delante de la inmigracin no es producto de una xenofobia congnita sino el precio que se paga por la profunda crisis social provocada por la gestin ultraliberal de la economa europea url,0,0,0
20535,Nose si me est afectando el alcohol pero INUYASHIKI NO SE MERECA MORIR HIJOS DE PUTA,nose si me est afectando el alcohol pero inuyashiki no se mereca morir hijos de puta,0,0,0
24096,El fondo de arabe ya https://t.co/hqjffYmu82,el fondo de arabe ya url,0,0,0
20559,Ojal que te vuelva toda la mierda que tiras negra conchuda y la re puta madre que te re pari. Te mereces que re rompan la cabeza,ojal que te vuelva toda la mierda que tiras negra conchuda y la re puta madre que te re pari te mereces que re rompan la cabeza,0,1,0
24555,Albert Rivera y otros miembros de Ciudadanos visitan la Valla de Ceuta y abrazan a Policas.  https://t.co/nhRe8DGCuU,albert rivera y otros miembros de ciudadanos visitan la valla de ceuta y abrazan a policas url,0,0,0
23190,Ped un uber y el conductor es una persona con rasgos de ascendencia rabe y no es pedo que el coche apesta cabron a puesto de hot dog callejero.,ped un uber y el conductor es una persona con rasgos de ascendencia rabe y no es pedo que el coche apesta cabron a puesto de hot dog callejero,0,0,0
20110,#Repost @analorenasm with get_repost   besos de mezcal pa el Gero. feliz viernes! https://t.co/mNwsnjtSlZ,repost user with get repost besos de mezcal pa el gero feliz viernes! url,0,0,0
24116,Me consta que en Costa Rica hay infiltrados y paramilitares; me han confirmado que en San Jos y ya hay denuncias de que a los refugiados se los llevan engaados con un supuesto trabajo y los desaparecen. Ya se esta dialogado con la Seguridad Nacional de CR #SOSNICARAGUA,me consta que en costa rica hay infiltrados y paramilitares me han confirmado que en san jos y ya hay denuncias de que a los refugiados se los llevan engaados con un supuesto trabajo y los desaparecen ya se esta dialogado con la seguridad nacional de cr sosnicaragua,1,0,1
21719,Comemela  AQUI AQUI AQUI NI HAY QUIEN VIVA AQUI NO AQUI NO https://t.co/4b1kyvugxI,comemela aqui aqui aqui ni hay quien viva aqui no aqui no url,0,0,0
23117,@andygomal Hola gero!,user hola gero!,0,0,0
23054,@SoyPutoImbecil me he leido el mismo numero de enciclopedias que lo que te mide la polla,user me he leido el mismo numero de enciclopedias que lo que te mide la polla,0,0,0
20442,@bevavera @pcbestt Callate puta hdp coo de tu madre maldita enchufada sopla con don perra oportunistas Amarillistas de mierda maldita aqu mueren siento de personas diario hdp. Pues claro Q nesesitamos una intervencion rata de mierda,user user callate puta hdp coo de tu madre maldita enchufada sopla con don perra oportunistas amarillistas de mierda maldita aqu mueren siento de personas diario hdp pues claro q nesesitamos una intervencion rata de mierda,1,1,1
20999,@magerbon NO PODS SER TAN FORRO O TAN HIJO DE PUTA. Q DIOS TE D MUCHA ENFERMEDAD DE TODO TIPO. Mereces lo peor del mundo,user no pods ser tan forro o tan hijo de puta q dios te d mucha enfermedad de todo tipo mereces lo peor del mundo,0,0,0
22155,En el tren la gente habla gabacho :V,en el tren la gente habla gabacho v,0,0,0
22398,Cuanto hemos de aguantar y esperar para pedir de forma MAYORITARIA y pacficamente (como dicen los @catalufos) la DIMISIN INMEDIATA de @sanchezcastejon ??? https://t.co/hcwUHgFC1y,cuanto hemos de aguantar y esperar para pedir de forma mayoritaria y pacficamente como dicen los user la dimisin inmediata de user ??? url,0,0,0
22551,@AnntoIglesias HIJA DDE PUTA TE LO MERECES POR TOFAS LAS VECES QUE LO HICISTE,user hija dde puta te lo mereces por tofas las veces que lo hiciste,1,1,1
22380,La sutileza de @A3Noticias poniendo noticias sobre #inmigracion tras otra sobre terrorismo es vomitiva pero nada sorprendente...,la sutileza de user poniendo noticias sobre inmigracion tras otra sobre terrorismo es vomitiva pero nada sorprendente,0,0,0
21937,Me recibes as para provocarme y que te folle cierto?eres toda una puta adicta a mi polla! https://t.co/neUDc07IzW,me recibes as para provocarme y que te folle cierto?eres toda una puta adicta a mi polla! url,1,1,1
21596,@SandSuarez En serio qu imbciles! Como si el acoso se acabara a punta de clases pedaggicas en un bus rojo que todo el mundo detesta usar sin importar la hora! Los acosos pasan 24/7 y en todas partes y solo la educacin y cultura acabar con semejante c,user en serio qu imbciles! como si el acoso se acabara a punta de clases pedaggicas en un bus rojo que todo el mundo detesta usar sin importar la hora! los acosos pasan 24 7 y en todas partes y solo la educacin y cultura acabar con semejante c,0,0,0
23288,@jxshstalker Mi polla en tu culo es lo que hay Pero no porque no soy activa,user mi polla en tu culo es lo que hay pero no porque no soy activa,0,0,0
20704,@Vale_Landeyra @letianabadiannn Cllate no me hagas hablar la puta madre,user user cllate no me hagas hablar la puta madre,0,0,0
24156,Al PP y a Ciudadanos no les gusta que vengan los negritos indocumentados. Lo que les gusta es que salgan los blanquitos licenciados. https://t.co/f2xGHuKQCi,al pp y a ciudadanos no les gusta que vengan los negritos indocumentados lo que les gusta es que salgan los blanquitos licenciados url,1,0,0
23861,Porque meten los papeles del bao en una bolsa para despus meter la bolsa a otra bolsa ms grande? Pueden depositarlos en el escusado sin problema las plantas tratadoras y los qumicos se encargan de deshacer el papel rapidsimo,porque meten los papeles del bao en una bolsa para despus meter la bolsa a otra bolsa ms grande? pueden depositarlos en el escusado sin problema las plantas tratadoras y los qumicos se encargan de deshacer el papel rapidsimo,1,0,0
24347,@anaisbernal Sigo pensando con el vmito en la garganta a punto de echarlo que a estos hay que gastarlos y al juez tambin. Por muy bruta que quede en este momento hasta la castracin me parece poco,user sigo pensando con el vmito en la garganta a punto de echarlo que a estos hay que gastarlos y al juez tambin por muy bruta que quede en este momento hasta la castracin me parece poco,0,0,0
24645,Sacar a un imbcil borracho no es la mejor idea para acreditar la realidad del acoso que practican los golpistas de la estelada. https://t.co/SVF5zLapb2,sacar a un imbcil borracho no es la mejor idea para acreditar la realidad del acoso que practican los golpistas de la estelada url,0,0,0
23726,@RinconFortnite Me parece que si la foto gente ya es guarra usando los arbustos del mapa y no los de objetos ya con esto es el siguiente level para guarrear porque eres invisible y no se te oye,user me parece que si la foto gente ya es guarra usando los arbustos del mapa y no los de objetos ya con esto es el siguiente level para guarrear porque eres invisible y no se te oye,1,0,1
21443,@va6796678 callate zorra no me hagas sentir mal sabes xq no fui,user callate zorra no me hagas sentir mal sabes xq no fui,1,1,1
20196,@YazElias Callate que vos ni rollos tienes che puta,user callate que vos ni rollos tienes che puta,1,1,1
